ACCOUNT_NUMBER	CUSTOMER_TYPE	ACCOUNT_TYPE	PRODUCT_NAME	OPEN_DATE	ACCT_AGE_YEARS	CURRENT_BALANCE	CUSTOMER_ID	STATE	COUNTRY	BIRTH_DATE	AGE	AGE_CATEGORY	GENDER	CITIZENSHIP	RESIDENCY_COUNTRY	OCCUPATION	INCOME	NAICS	AVG_TRXNS_WEEK	AVG_TRXN_AMT	TRXN_AMT_MONTHLY	REGISTRATION_COUNTRY	REGISTRATION_DATE	ACCT_OPEN_CHANNEL	NNM	OFAC	314b	ALERT	FP	FN
fb6adaba-1de6-4fe2-9e53-1de9b24ca4da	INDIVIDUAL	Loan	Money Market Savings		9.05	37528.0	fb6adaba-1de6-4fe2-9e53-1de9b24ca4da		267.0		47.0	46-60	B		267.0	Med Assist	0.0		0.33	19376.33	166899.19444444444	254.0			No	No	No	Yes	Yes	No
fb6bf7c6-aa27-4a56-8a52-3caaef889a93	INDIVIDUAL	Checking	PREFERRED CHECKING		33.89	1377866.0	fb6bf7c6-aa27-4a56-8a52-3caaef889a93		267.0		57.0	46-60	B		267.0	Medical Assistants	0.0		1.8900000000000001	135090.06	854131.5170940172	267.0			No	No	No	Yes	Yes	No
fb7fce15-99ec-48a8-9e3b-4b301e34d0c9	INDIVIDUAL	Certificate of Deposit	POD Savings Account		40.96	37438560.0	fb7fce15-99ec-48a8-9e3b-4b301e34d0c9		267.0		64.2	60+	Unknown		267.0	DENTAL HYGIENIST			0.6000000000000001	55022.869999999995	515210.5634920635	254.0			No	No	No	Yes	Yes	No
fb828a69-4c9d-4cad-b351-65c7c3026b68	INDIVIDUAL	Loan	Money Market Savings		41.4	15944301.0	fb828a69-4c9d-4cad-b351-65c7c3026b68		267.0		61.5	60+	Unknown		267.0	HR Asst	0.0		3.08	360006.75	1104822.0095238097	254.0			No	No	No	Yes	Yes	No
fb8924e1-6647-4df9-b71d-e1c798323b0e	INDIVIDUAL	Certificate of Deposit	POD Savings Account		41.53	30859593.0	fb8924e1-6647-4df9-b71d-e1c798323b0e		267.0		63.5	60+	B		267.0	INT. OPERATIONS SPECIALI	0.0		3.1100000000000003	199302.25	1813530.1547619049	254.0			No	No	No	Yes	Yes	No
fb92ceb1-5631-4872-8275-2332116d3178	INDIVIDUAL	Checking	ICHECKING		4.72	68731.0	fb92ceb1-5631-4872-8275-2332116d3178		267.0		25.7	18-30	B		267.0	TELLER	0.0		0.73	94476.65	400556.1458333333	267.0			No	No	No	Yes	Yes	No
fba180d0-0209-4d66-97b9-237fce18b9e2	INDIVIDUAL	Checking	SR Visa Signature Rewards		11.64	2496630.0	fba180d0-0209-4d66-97b9-237fce18b9e2		267.0		43.7	31-45	Unknown		267.0	Paramedic			0.61	90413.64	372149.0	267.0			No	No	No	Yes	Yes	No
fbab634d-cbab-4700-bc22-ca49aaf34dbf	INDIVIDUAL	Certificate of Deposit	POD Savings Account		33.19	17817126.0	fbab634d-cbab-4700-bc22-ca49aaf34dbf		267.0		55.1	46-60	Unknown		267.0	Property Manager	0.0		3.12	452749.81	1399813.8636363635	254.0			No	No	No	Yes	Yes	No
fbd88ef9-8d3b-47da-83d9-a07d9070a1a5	INDIVIDUAL	Other	Trust Savings Account		48.4	11224257.0	fbd88ef9-8d3b-47da-83d9-a07d9070a1a5		267.0		83.0	60+	Unknown		267.0		0.0		0.98	113065.41	579631.5166666666	254.0			No	No	No	Yes	Yes	No
fbf15e5c-ef11-434b-b8f0-1f818b6f0fc4	BUSINESS	Checking	BUSINESS ANALYSIS CK		19.38	1230715.0	fbf15e5c-ef11-434b-b8f0-1f818b6f0fc4		267.0				Unknown		267.0			621391.0	0.39	89101.04	536920.5454545454	267.0			No	No	No	Yes	Yes	No
fc04f6f8-2a95-46e3-8971-626f64f045ff	BUSINESS	Checking	DD D-11		6.67	0.0	fc04f6f8-2a95-46e3-8971-626f64f045ff		267.0				Unknown		267.0			454110.0	0.1	31288.46	369203.8	267.0			No	No	No	Yes	Yes	No
fc24a868-bdf1-4950-95fe-3168d05d8db6	INDIVIDUAL	Certificate of Deposit	Checking Account		37.57	434754.0	fc24a868-bdf1-4950-95fe-3168d05d8db6		267.0		62.9	60+	Unknown		267.0		0.0		0.24	31815.01	195021.9090909091	254.0			No	No	No	Yes	Yes	No
fc29498d-8dc7-49db-bce3-bd6be1f84057	BUSINESS	Checking	DD D-14		4.8	0.0	fc29498d-8dc7-49db-bce3-bd6be1f84057		267.0				Unknown		267.0			454110.0	0.23	41958.39	232769.16666666663	267.0			No	No	No	Yes	Yes	No
fc2a34d0-b89f-4115-b449-86924ab26de2	INDIVIDUAL	Certificate of Deposit	POD Savings Account		48.4	86917733.0	fc2a34d0-b89f-4115-b449-86924ab26de2		267.0		67.4	60+	B		267.0	Engineer			3.63	1009889.18	1684195.4444444445	254.0			No	No	No	Yes	Yes	No
fc2f17e8-eb2e-4608-83cf-55dc23062d4d	INDIVIDUAL	Other	CX Used Auto		21.97	7298443.0	fc2f17e8-eb2e-4608-83cf-55dc23062d4d		267.0		38.1	31-45	A		267.0				0.75	87642.1	429838.0588235294	267.0			No	No	No	Yes	Yes	No
fc3251ca-f931-41ac-9430-89710a6db083	INDIVIDUAL	Checking	BUSINESS ADVANTAGE		5.7	16540235.0	fc3251ca-f931-41ac-9430-89710a6db083		267.0		46.4	46-60	A		267.0	DESIGNER SENIOR	0.0		1.34	648028.42	981742.6666666667	267.0			No	No	No	Yes	Yes	No
fc3408e7-e969-418c-a160-837e5733973c	INDIVIDUAL	Other	Fixed Rate 1st Mortgage Loan		41.15	53156507.0	fc3408e7-e969-418c-a160-837e5733973c		267.0		65.2	60+	Unknown		267.0	Missionary			1.6400000000000001	70569.79999999999	614584.6607142857	254.0			No	No	No	Yes	Yes	No
fc38bc27-8d71-4b48-9caa-4628ff2e8ca5	INDIVIDUAL	Certificate of Deposit	Checking Account		14.9	845658.0	fc38bc27-8d71-4b48-9caa-4628ff2e8ca5		267.0		46.7	46-60	B		267.0	Financial Analyst			0.3	34312.0	189830.0	267.0			No	No	No	Yes	Yes	No
fc48eac7-ded3-47cb-a186-37a495f42e15	INDIVIDUAL	Savings	ARM Modified to Fixed		24.78	154880131.0	fc48eac7-ded3-47cb-a186-37a495f42e15		267.0		62.8	60+	A		267.0	Engineer			1.1600000000000001	137420.38999999998	722489.6730769232	267.0			No	No	No	Yes	Yes	No
fc50c27a-d659-4634-9161-600458ed475b	INDIVIDUAL	Other	DU Indirect Used		9.66	4979881.0	fc50c27a-d659-4634-9161-600458ed475b		267.0		48.8	46-60	Unknown		267.0	SOFTWARE SALES			0.29	22629.55	136071.18181818182	267.0			No	No	No	Yes	Yes	No
fc5d7609-77c1-47d1-918b-64f9a61ec43b	INDIVIDUAL	Certificate of Deposit	POD Savings Account		18.86	657504.0	fc5d7609-77c1-47d1-918b-64f9a61ec43b		267.0		50.5	46-60	A		267.0	Manufacturing Tech			0.41000000000000003	56807.8	516080.44444444444	267.0			No	No	No	Yes	Yes	No
fc5fbacb-85ae-4abb-be6e-3a55438c4e78	INDIVIDUAL	Loan	Money Market Savings		44.75	31734801.0	fc5fbacb-85ae-4abb-be6e-3a55438c4e78		267.0		68.2	60+	Unknown		267.0		0.0		1.5	145778.13	964624.606060606	254.0			No	No	No	Yes	Yes	No
fc6b9d7b-694d-4189-8957-e63b97631e66	INDIVIDUAL	Loan	Money Market Savings		17.49	950877.0	fc6b9d7b-694d-4189-8957-e63b97631e66		267.0		68.9	60+	Unknown		267.0				0.7	125270.74	507399.1176470588	267.0			No	No	No	Yes	Yes	No
fc6da6f6-5ef5-4cdf-9b01-77c9c34c02f9	INDIVIDUAL	Loan	Money Market Savings		24.91	5845859.0	fc6da6f6-5ef5-4cdf-9b01-77c9c34c02f9		267.0		37.1	31-45	Unknown		267.0	Dental Assistant			2.05	401994.82	1261959.106060606	254.0			No	No	No	Yes	Yes	No
fc72c387-cacb-4f0d-b558-cc005b4bd5f3	INDIVIDUAL	Certificate of Deposit	Checking Account		12.65	7928154.0	fc72c387-cacb-4f0d-b558-cc005b4bd5f3		267.0		62.4	60+	B		267.0	PHYSICIAN			0.35	53971.92999999999	403771.8333333334	267.0			No	No	No	Yes	Yes	No
fc7cc64a-861b-424e-9fb5-820352063665	INDIVIDUAL	Checking	PARAMOUNT MMA		42.4	57825163.0	fc7cc64a-861b-424e-9fb5-820352063665		267.0		47.1	46-60	A		267.0	VETERINARIAN	0.0		0.57	133284.54	972627.0	267.0			No	No	No	Yes	Yes	No
fc950cd3-3f6e-40b1-be75-2b07d2699e8d	INDIVIDUAL	Other	Fixed Rate 1st Mortgage Loan		27.54	94966811.0	fc950cd3-3f6e-40b1-be75-2b07d2699e8d		267.0		40.6	31-45	Unknown		267.0				0.64	147000.46	612939.4375	267.0			No	No	No	Yes	Yes	No
fca3dc5d-885c-49c8-a09d-605b070265b5	INDIVIDUAL	Other	Trust Savings Account		42.03	66932229.0	fca3dc5d-885c-49c8-a09d-605b070265b5		267.0		65.6	60+	B		267.0	engineer			1.28	1232011.44	1858688.1666666667	254.0			No	No	No	Yes	Yes	No
fcb0569a-22f4-4144-baf8-a19b6209d0ae	INDIVIDUAL	Certificate of Deposit	POD Savings Account		12.83	1887517.0	fcb0569a-22f4-4144-baf8-a19b6209d0ae		267.0		23.8	18-30	A		267.0	Student			0.71	230738.64	506586.64285714284	267.0			No	No	No	Yes	Yes	No
fce3765a-521d-4dce-8327-d0f6e8390826	INDIVIDUAL	Certificate of Deposit	Checking Account		11.55	6039003.0	fce3765a-521d-4dce-8327-d0f6e8390826		267.0		65.9	60+	A		267.0	ENGINEER			0.07	4126.75	74085.0	267.0			No	No	No	Yes	Yes	No
fcf49074-b6a4-4bd5-885e-ce7bf892d7a2	INDIVIDUAL	Other	Home Equity		34.42	16304416.0	fcf49074-b6a4-4bd5-885e-ce7bf892d7a2		267.0		49.9	46-60	Unknown		267.0				1.13	211734.07	1249636.5023809525	267.0			No	No	No	Yes	Yes	No
fcf9df8f-3bb6-48e8-b524-9ac5fdf88c6a	INDIVIDUAL	Checking	BUSINESS ANALYSIS CK		30.04	202229335.0	fcf9df8f-3bb6-48e8-b524-9ac5fdf88c6a		267.0		69.6	60+	A		267.0	FROZEN FOOD DISTRIBU	0.0		1.63	269114.1	1076456.4117647058	267.0			No	No	No	Yes	Yes	No
fd098221-6640-4cc6-8d86-e210c1ef2d75	INDIVIDUAL	Checking	PREMIER CHECKING		25.01	588443.0	fd098221-6640-4cc6-8d86-e210c1ef2d75		267.0		64.0	60+	B		267.0	TEACHER	0.0		1.71	66019.85	271981.4285714286	267.0			No	No	No	Yes	Yes	No
fd17d9a2-af2e-4b5e-a483-183812409e67	INDIVIDUAL	Other	Fixed Rate 1st Mortgage Loan		13.5	132068911.0	fd17d9a2-af2e-4b5e-a483-183812409e67		267.0		48.5	46-60	B		267.0	VP Consumer Lending			1.53	86976.35	713996.7222222222	267.0			No	No	No	Yes	Yes	No
fd4819de-9085-4549-9723-2896ae88dd3f	INDIVIDUAL	Other	Sub Savings Account		13.67	1824853.0	fd4819de-9085-4549-9723-2896ae88dd3f		267.0		62.1	60+	Unknown		267.0	manager			2.2800000000000002	310952.36	1489825.138888889	267.0			No	No	No	Yes	Yes	No
fd4f1598-4f2f-44cb-ad74-17fc98ebf4bc	INDIVIDUAL	Certificate of Deposit	POD Savings Account		40.82	27752545.0	fd4f1598-4f2f-44cb-ad74-17fc98ebf4bc		267.0		72.6	60+	A		267.0	Engineer			1.29	231084.32	1499356.2423076923	254.0			No	No	No	Yes	Yes	No
fd58960e-240e-4920-bbf0-964768a28c57	INDIVIDUAL	Loan	Money Market Savings		18.02	5438249.0	fd58960e-240e-4920-bbf0-964768a28c57		267.0		45.5	46-60	B		267.0	Office Manager			0.22	50051.74	263367.5	267.0			No	No	No	Yes	Yes	No
fd65bb25-7926-4d1d-a112-0fc01f38658c	INDIVIDUAL	Savings	DD S-GS		25.13	29050.0	fd65bb25-7926-4d1d-a112-0fc01f38658c		254.0		25.3	18-30	B		254.0				0.33	80105.15	393483.5384615384	254.0			No	No	No	Yes	Yes	No
fd6c5804-1079-4262-9f53-425a4cde2cc4	INDIVIDUAL	Other	Fixed Rate 1st Mortgage Loan		48.4	153575857.0	fd6c5804-1079-4262-9f53-425a4cde2cc4		267.0		66.2	60+	Unknown		267.0	Attorney			0.95	148698.18	830145.35	267.0			No	No	No	Yes	Yes	No
fd70a759-c663-43ac-8fd4-80837b61fb6f	INDIVIDUAL	Loan	Money Market Savings		28.35	4166431.0	fd70a759-c663-43ac-8fd4-80837b61fb6f		267.0		51.8	46-60	Unknown		267.0	ENGINEER	0.0		0.31	71081.31999999999	411339.7878787878	254.0			No	No	No	Yes	Yes	No
fd745814-f842-4eb4-b4e0-df174f612024	INDIVIDUAL	Certificate of Deposit	POD Savings Account		48.4	65602977.0	fd745814-f842-4eb4-b4e0-df174f612024		267.0		62.8	60+	Unknown		267.0	Director	0.0		2.08	396269.65	2443340.343137255	254.0			No	No	No	Yes	Yes	No
fd7df6fa-47bc-4aad-81f3-289aeecd95d9	INDIVIDUAL	Loan	Money Market Savings		40.56	3464120.0	fd7df6fa-47bc-4aad-81f3-289aeecd95d9		267.0		57.3	46-60	B		267.0	para-educator	0.0		0.5800000000000001	118112.22	946246.5333333333	267.0			No	No	No	Yes	Yes	No
fd85f00e-d03b-4587-9b72-8e55b751a6c9	INDIVIDUAL	Checking	BUSINESS ADVANTAGE		5.97	312262850.0	fd85f00e-d03b-4587-9b72-8e55b751a6c9		267.0		63.5	60+	A		267.0	FINANCIAL MANAGER	0.0		2.5	401463.35	1820643.2401960786	267.0			No	No	No	Yes	Yes	No
fd901121-2014-4661-96bd-4acd69c5528d	INDIVIDUAL	Other	Trust Savings Account		48.4	277744762.0	fd901121-2014-4661-96bd-4acd69c5528d		267.0		63.6	60+	B		267.0	Sales			4.89	363763.63	1523260.5833333333	267.0			No	No	No	Yes	Yes	No
fd9dc89a-5ffc-4537-a179-086d38ba2faf	INDIVIDUAL	Certificate of Deposit	Checking Account		10.77	107730.0	fd9dc89a-5ffc-4537-a179-086d38ba2faf		267.0		48.4	46-60	A		267.0	DEVELOPMENT ASSOCIATE			0.56	159443.47	730511.4285714285	267.0			No	No	No	Yes	Yes	No
fda4584a-0ef8-4688-b59e-3f8414ae0a55	INDIVIDUAL	Checking	ICHECKING		4.67	-53500.0	fda4584a-0ef8-4688-b59e-3f8414ae0a55		267.0		24.3	18-30	B		267.0	RECEPTIONIST	0.0		0.38	81090.58	426690.9166666667	267.0			No	No	No	Yes	Yes	No
fda82ca6-eba2-452c-a05e-974b33f4fcc1	INDIVIDUAL	Other	IRA Contributory 2 Year		28.98	250469.0	fda82ca6-eba2-452c-a05e-974b33f4fcc1		267.0		27.4	18-30	Unknown		267.0				0.12	28128.67	270035.2	267.0			No	No	No	Yes	Yes	No
fdb57f00-499a-4d0e-85ea-b9be9ea971b0	INDIVIDUAL	Other	Fixed Rate 1st Mortgage Loan		15.56	125624491.0	fdb57f00-499a-4d0e-85ea-b9be9ea971b0		267.0		52.1	46-60	Unknown		267.0				4.16	806582.07	1437312.0555555555	267.0			No	No	No	Yes	Yes	No
fdb92e6d-45be-49fb-9263-f57d890b47ee	INDIVIDUAL	Other	Fixed Rate 1st Mortgage Loan		40.66	52767828.0	fdb92e6d-45be-49fb-9263-f57d890b47ee		267.0		65.6	60+	Unknown		267.0		0.0		1.01	149417.47	1254926.9322344323	267.0			No	No	No	Yes	Yes	No
fdc8081b-395e-4402-bad4-cc6884b00c1c	INDIVIDUAL	Loan	BUSINESS IN 365/360		25.5	22162231.0	fdc8081b-395e-4402-bad4-cc6884b00c1c		267.0		46.3	46-60	A		267.0	OILFIELD WORKER	0.0		1.01	129787.88	725717.9791666666	267.0			No	No	No	Yes	Yes	No
fdcf5f92-d10e-4d83-8820-fd732516790f	INDIVIDUAL	Certificate of Deposit	Checking Account		19.49	6630619.0	fdcf5f92-d10e-4d83-8820-fd732516790f		267.0		48.4	46-60	Unknown		267.0		0.0		0.62	185137.79	742204.1875	267.0			No	No	No	Yes	Yes	No
fdd63232-10ac-411f-8501-df830cd70c41	BUSINESS	Checking	DD D-14		5.91	0.0	fdd63232-10ac-411f-8501-df830cd70c41		267.0				Unknown		267.0			454110.0	0.07	25595.48	385760.5	267.0			No	No	No	Yes	Yes	No
fdf1a920-6e57-45f2-94c4-3aa44653bff9	INDIVIDUAL	Certificate of Deposit	Checking Account		12.38	2631772.0	fdf1a920-6e57-45f2-94c4-3aa44653bff9		267.0		43.6	31-45	B		267.0				0.11	9984.95	106030.66666666669	267.0			No	No	No	Yes	Yes	No
fdf8c761-0490-4fde-b19e-446e21c6fe1f	INDIVIDUAL	Checking	DD D-M1		10.81	140591533.0	fdf8c761-0490-4fde-b19e-446e21c6fe1f		254.0		79.9	60+	B		254.0				2.07	406181.08999999997	2302445.6958333333	254.0			No	No	No	Yes	Yes	No
fe04cd30-e387-439b-9014-f611090a5ff3	INDIVIDUAL	Other	Home Equity		40.23	139279028.0	fe04cd30-e387-439b-9014-f611090a5ff3		267.0		61.4	60+	Unknown		267.0				1.8199999999999998	440835.61000000004	1334725.9375	267.0			No	No	No	Yes	Yes	No
fe05e5aa-d2fc-4d6e-849c-78755c7daf26	INDIVIDUAL	Certificate of Deposit	Checking Account		33.23	5984832.0	fe05e5aa-d2fc-4d6e-849c-78755c7daf26		267.0		45.6	46-60	Unknown		267.0				1.65	355460.29	1563096.5625	267.0			No	No	No	Yes	Yes	No
fe0f27b8-60ec-4957-abf4-d943a65a4200	INDIVIDUAL	Certificate of Deposit	Checking Account		23.36	2282252.0	fe0f27b8-60ec-4957-abf4-d943a65a4200		267.0		69.7	60+	Unknown		267.0	VP			0.5700000000000001	86797.79000000001	470347.2380952381	267.0			No	No	No	Yes	Yes	No
fe104777-3dda-4b91-8413-949680386312	INDIVIDUAL	Certificate of Deposit	POD Savings Account		48.4	61911670.0	fe104777-3dda-4b91-8413-949680386312		267.0		59.4	46-60	Unknown		267.0	Teacher			1.3	142010.18	979016.8428571429	267.0			No	No	No	Yes	Yes	No
fe3acc2e-3366-4229-a16a-39c76d92d572	INDIVIDUAL	Other	Sub Savings Account		43.18	24729779.0	fe3acc2e-3366-4229-a16a-39c76d92d572		267.0		74.1	60+	Unknown		267.0	RETIRED TEST ENGINEER	0.0		0.93	164213.46	1590747.8333333333	254.0			No	No	No	Yes	Yes	No
fe454d8d-fc7b-430c-b596-9362a20cc4c3	INDIVIDUAL	Other	Trust Savings Account		47.1	45527586.0	fe454d8d-fc7b-430c-b596-9362a20cc4c3		267.0		76.8	60+	Unknown		267.0				1.1	144367.66	1101293.4686868687	254.0			No	No	No	Yes	Yes	No
fe470c2f-1a99-408b-8882-1518bb093b6e	INDIVIDUAL	Certificate of Deposit	Checking Account		31.89	357029.0	fe470c2f-1a99-408b-8882-1518bb093b6e		267.0		37.3	31-45	Unknown		267.0				1.0	43190.0	43190.0	254.0			No	No	No	Yes	Yes	No
fe71cc4a-0c8b-4e4a-8942-906256d57097	INDIVIDUAL	Loan	Money Market Savings		13.38	5597212.0	fe71cc4a-0c8b-4e4a-8942-906256d57097		267.0		39.2	31-45	B		267.0				0.64	64106.560000000005	323679.0833333333	267.0			No	No	No	Yes	Yes	No
fe7e1511-496b-4fbd-aefe-d4f853b8d226	INDIVIDUAL	Checking	PREFERRED CHECKING		5.0	5993.0	fe7e1511-496b-4fbd-aefe-d4f853b8d226		267.0		21.7	18-30	B		267.0	STUDENT	0.0		0.25	20389.01	143451.25	267.0			No	No	No	Yes	Yes	No
fe8d57fa-d798-4900-ac8a-30477026af13	INDIVIDUAL	Checking	PREFERRED CHECKING		29.73	10765.0	fe8d57fa-d798-4900-ac8a-30477026af13		267.0		47.8	46-60	A		267.0	TRUCK DRIVER	0.0		0.63	90611.29	423184.6153846154	267.0			No	No	No	Yes	Yes	No
fe9233a7-fc39-45ab-afd0-7ea93c7f555e	INDIVIDUAL	Certificate of Deposit	Checking Account		16.1	713496.0	fe9233a7-fc39-45ab-afd0-7ea93c7f555e		267.0		60.9	60+	A		267.0	Owner			0.96	140611.89	647529.5692307693	267.0			No	No	No	Yes	Yes	No
febcc85f-ca05-43f6-94cf-023fc1703eb9	INDIVIDUAL	Loan	Money Market Savings		4.87	2660649.0	febcc85f-ca05-43f6-94cf-023fc1703eb9		267.0		26.7	18-30	Unknown		267.0	DIRECT SUPPORT PROFESSIONAL			0.51	140331.54	670154.7142857143	267.0			No	No	No	Yes	Yes	No
fedddc88-e2e6-4a39-975e-3f2e26f7dafc	INDIVIDUAL	Loan	Money Market Savings		45.15	57682509.0	fedddc88-e2e6-4a39-975e-3f2e26f7dafc		267.0		63.8	60+	B		267.0	Sr Permit Specialist	0.0		4.53	633991.26	3046950.955283605	267.0			No	No	No	Yes	Yes	No
fee9e7ed-afe1-4285-8718-d54859d7fd6f	BUSINESS	Checking	DD D-SB		17.04	49298448.0	fee9e7ed-afe1-4285-8718-d54859d7fd6f		267.0				Unknown		267.0			448210.0	0.47	80728.19	421383.3846153846	267.0			No	No	No	Yes	Yes	No
fef92bbf-374a-4bdc-a518-36e3f51990c6	INDIVIDUAL	Loan	PP Visa Platinum Rewards		45.83	1029288.0	fef92bbf-374a-4bdc-a518-36e3f51990c6		267.0		74.9	60+	Unknown		267.0	Clerk			1.57	167862.21000000002	859233.35	254.0			No	No	No	Yes	Yes	No
ff0cae3c-b4ff-4076-a8b8-afab1b5270f8	INDIVIDUAL	Checking	PREMIER CHECKING		22.95	74292.0	ff0cae3c-b4ff-4076-a8b8-afab1b5270f8		267.0		43.1	31-45	A		267.0		0.0		0.64	57369.4	255703.6	267.0			No	No	No	Yes	Yes	No
ff5af67c-a38f-45e9-87b8-b0db0899de73	INDIVIDUAL	Checking	DD D-MM		11.19	236848894.0	ff5af67c-a38f-45e9-87b8-b0db0899de73		254.0		49.2	46-60	B		254.0				3.5300000000000002	497439.65	2103087.7845238093	254.0			No	No	No	Yes	Yes	No
ff889e65-a7c1-4ffc-aaa8-04e12bb10165	INDIVIDUAL	Loan	REAL ESTATE INSTALLM		31.81	11932564.0	ff889e65-a7c1-4ffc-aaa8-04e12bb10165		267.0		52.1	46-60	A		267.0	CONSULTANT	0.0		1.3900000000000001	113702.87	511034.6923076923	267.0			No	No	No	Yes	Yes	No
ff88b57e-6005-4408-89eb-ad5ea7165ca1	INDIVIDUAL	Loan	Money Market Savings		26.22	5199113.0	ff88b57e-6005-4408-89eb-ad5ea7165ca1		267.0		92.7	60+	Unknown		267.0				0.22	32848.5	368372.5	267.0			No	No	No	Yes	Yes	No
ffb28a9f-ce5f-4f23-831b-f05c6b42ac21	INDIVIDUAL	Loan	Money Market Savings		6.17	8138.0	ffb28a9f-ce5f-4f23-831b-f05c6b42ac21		267.0		20.9	18-30	Unknown		267.0	Student			0.14	21153.92	149804.2857142857	267.0			No	No	No	Yes	Yes	No
ffbad275-8e8b-457e-b7e1-ecc967019b09	INDIVIDUAL	Loan	Money Market Savings		25.41	24602557.0	ffbad275-8e8b-457e-b7e1-ecc967019b09		267.0		53.3	46-60	B		267.0				0.24	18118.77	107603.28571428572	267.0			No	No	No	Yes	Yes	No
ffbe4a11-0f37-48ad-917d-3bc8932d621e	INDIVIDUAL	Savings	Certificate Account 2 Year		8.04	4971747.0	ffbe4a11-0f37-48ad-917d-3bc8932d621e		267.0		26.4	18-30	A		267.0	Student			0.8	154135.86	778686.3636363636	267.0			No	No	No	Yes	Yes	No
ffc6c1e2-2ebc-438a-9dd4-77c6598b72f1	INDIVIDUAL	Checking	ICHECKING		4.72	68731.0	ffc6c1e2-2ebc-438a-9dd4-77c6598b72f1		267.0		26.8	18-30	A		267.0	OPERATOR	0.0		0.73	94476.65	400556.1458333333	267.0			No	No	No	Yes	Yes	No
ffcc7738-b9a0-4fa9-99ad-8ac717ec15c4	INDIVIDUAL	Checking	PREFERRED CHECKING		9.0	120647.0	ffcc7738-b9a0-4fa9-99ad-8ac717ec15c4		267.0		40.1	31-45	B		267.0	STUDENT	0.0		0.46	49572.91	207586.5625	267.0			No	No	No	Yes	Yes	No
fff24391-e34a-49aa-b3d9-8f3378cfd421	INDIVIDUAL	Other	DN  Indirect New		23.98	10212369.0	fff24391-e34a-49aa-b3d9-8f3378cfd421		267.0		63.9	60+	Unknown		267.0		0.0		0.74	101624.87	405645.4705882353	267.0			No	No	No	Yes	Yes	No
ffff7a43-bc88-4adf-9d0a-9d9179720666	INDIVIDUAL	Loan	Money Market Savings		4.1	133388.0	ffff7a43-bc88-4adf-9d0a-9d9179720666		267.0		40.5	31-45	A		267.0	Electrician			0.34	70939.59	366391.3076923077	267.0			No	No	No	Yes	Yes	No
d2e82861-11c0-4db6-b866-786eae966b29	INDIVIDUAL	Certificate of Deposit	CD 12- 12M		7.82	14239138.0	d2e82861-11c0-4db6-b866-786eae966b29		254.0		76.8	60+	A		254.0				1.44	224641.22999999998	1124772.107486631	254.0			No	No	No	No	No	Yes
652bec9d-334f-4ed8-b1d8-4b7cdebbe4fe	INDIVIDUAL	Loan	Money Market Savings		35.7	1816189.0	652bec9d-334f-4ed8-b1d8-4b7cdebbe4fe		267.0		62.1	60+	Unknown		267.0	QA MANAGER	0.0		1.68	167199.8	943747.9923076923	254.0			No	No	No	No	No	Yes
174f3dd1-ed07-47dc-b28a-a12ba6a11f1a	INDIVIDUAL	Certificate of Deposit	POD Savings Account		31.1	31579301.0	174f3dd1-ed07-47dc-b28a-a12ba6a11f1a		267.0		61.4	60+	Unknown		267.0	SOLUTION ARCHITECT			1.65	342431.37	1147857.3333333333	254.0			No	No	No	No	No	Yes
3a6202d5-45ff-4a4d-873a-38331532a402	INDIVIDUAL	Other	Sub Savings Account		42.05	57719490.0	3a6202d5-45ff-4a4d-873a-38331532a402		267.0				Unknown		267.0				1.05	211456.2	1051336.0	267.0			No	No	No	No	No	Yes
f6eb0141-5c08-4193-be3c-e53e7a01c7bd	INDIVIDUAL	Certificate of Deposit	POD Savings Account		14.3	95574171.0	f6eb0141-5c08-4193-be3c-e53e7a01c7bd		267.0		64.4	60+	Unknown		267.0	Personal Assistant			1.67	69227.94	821102.8333333334	267.0			No	No	No	No	No	Yes
35f0928c-0d1b-48b4-9e5f-fece89768302	INDIVIDUAL	Other	Trust Savings Account		42.05	23011182.0	35f0928c-0d1b-48b4-9e5f-fece89768302		267.0		31.2	31-45	A		267.0	Cashier			0.5700000000000001	128416.01000000001	996180.5142857144	254.0			No	No	No	No	No	Yes
38f52099-ae93-4f07-8dd7-640387cfd778	INDIVIDUAL	Loan	Money Market Savings		29.08	1863444.0	38f52099-ae93-4f07-8dd7-640387cfd778		267.0		25.9	18-30	B		267.0	Student			0.67	146558.99	1036017.4999999999	254.0			No	No	No	No	No	Yes
3cc5d04b-e02d-4b54-9646-bf50874ab84f	INDIVIDUAL	Savings	Unknown		6.37	66462824.0	3cc5d04b-e02d-4b54-9646-bf50874ab84f		267.0		59.4	46-60	Unknown		267.0	assembler			1.22	436020.02	1070613.0	267.0			No	No	No	No	No	Yes
b3b5c8d5-773f-4696-9448-5eda834ea224	BUSINESS	Checking	DD D-SB		20.15	-4798.0	b3b5c8d5-773f-4696-9448-5eda834ea224		267.0				Unknown		267.0			448210.0	0.88	211265.62	998942.2848484849	267.0			No	No	No	No	No	Yes
b57ddc43-9b74-4541-912e-dc3e722fcb8a	INDIVIDUAL	Loan	Money Market Savings		21.74	30954694.0	b57ddc43-9b74-4541-912e-dc3e722fcb8a		267.0		64.5	60+	Unknown		267.0				1.57	398441.05	1077447.25	267.0			No	No	No	No	No	Yes
